Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
3,9.5,0.76,0.087,0,6.1,0,79.58,94.55,0.93,0.11,1022,1.1,291,2.8
4,9.1,0.76,0.088,0,6.8,0,85.5,104.57,0.93,0.11,1022,1.1,293,2.7
5,8.7,0.75,0.092,0,7.2,0,90.23,113.2,0.93,0.11,1022,1.2,297,2.6
6,8.4,0.75,0.095,0,7.4,0,93.17,119.77,0.93,0.11,1022,1.2,301,2.5
7,8.0,0.76,0.096,0,7.5,0,96.35,123.53,0.93,0.11,1021,1.2,304,2.4
8,7.5,0.77,0.096,0,7.5,0,100.0,123.9,0.93,0.11,1021,1.1,307,2.3
9,7.1,0.78,0.095,0,7.1,0,100.0,120.81,0.92,0.11,1021,1.1,311,2.2
10,6.9,0.8,0.091,0,6.9,0,100.0,114.76,0.92,0.11,1021,1.0,317,2.1
11,6.7,0.81,0.088,0,6.7,0,100.0,106.51,0.92,0.11,1021,1.0,324,2.0
12,6.8,0.8,0.088,0,6.8,0,100.0,96.73,0.92,0.11,1021,1.0,329,2.0
13,8.1,0.79,0.091,0,6.8,45,91.34,85.75,0.92,0.11,1022,1.0,330,1.8
14,10.3,0.78,0.092,0,6.7,223,78.19,74.48,0.92,0.11,1022,1.0,328,1.7
15,12.5,0.76,0.09,0,5.5,433,62.52,62.75,0.92,0.11,1022,1.0,321,1.6
16,14.3,0.74,0.088,0,4.4,634,51.23,50.95,0.92,0.11,1023,1.0,311,1.8
17,15.7,0.7,0.087,0,3.8,806,45.14,39.44,0.91,0.11,1023,1.0,300,2.1
18,16.7,0.72,0.074,0,3.8,932,42.11,28.96,0.91,0.11,1023,1.0,291,2.5
19,17.3,0.71,0.072,0,4.0,1000,41.18,21.42,0.91,0.11,1023,1.0,285,3.0
20,17.6,0.69,0.067,0,4.4,1007,41.57,20.53,0.92,0.11,1023,1.0,281,3.5
21,17.5,0.62,0.08,0,4.8,946,42.94,26.97,0.92,0.11,1023,1.1,279,4.0
22,16.9,0.61,0.083,0,5.0,833,45.51,37.04,0.92,0.11,1023,1.1,279,4.4
23,16.0,0.58,0.081,0,5.4,672,49.36,48.4,0.93,0.11,1023,1.1,281,4.7
0,14.8,0.59,0.08,0,5.8,476,54.69,60.17,0.93,0.11,1023,1.2,283,4.7
1,13.3,0.64,0.087,0,6.0,266,61.26,71.92,0.93,0.11,1023,1.2,285,4.4
2,11.8,0.69,0.092,0,6.4,72,69.3,83.33,0.93,0.11,1023,1.1,284,3.9
3,10.7,0.7,0.087,0,7.1,0,78.32,94.38,0.93,0.11,1024,1.1,284,3.5
4,10.2,0.67,0.077,0,7.5,0,83.15,104.38,0.93,0.11,1024,1.1,283,3.3
5,9.9,0.66,0.081,0,7.7,0,86.17,112.99,0.93,0.11,1024,1.1,283,3.1
6,9.6,0.64,0.09,0,7.9,0,89.19,119.53,0.93,0.11,1024,1.0,284,3.0
7,9.2,0.63,0.095,0,8.0,0,92.38,123.28,0.92,0.11,1024,1.0,285,2.8
8,8.7,0.65,0.098,0,8.1,0,95.71,123.64,0.93,0.11,1024,0.9,285,2.6
9,8.4,0.67,0.101,0,8.0,0,97.48,120.57,0.93,0.11,1024,0.9,284,2.6
10,8.1,0.7,0.106,0,8.0,0,99.27,114.54,0.93,0.11,1024,0.9,285,2.5
11,8.0,0.75,0.118,0,8.0,0,99.86,106.31,0.94,0.11,1025,1.0,285,2.4
12,8.3,0.78,0.125,0,8.0,0,98.1,96.55,0.94,0.11,1025,1.1,281,2.3
13,9.4,0.82,0.121,0,8.1,45,91.8,85.6,0.94,0.11,1025,1.2,277,2.3
14,10.8,0.84,0.106,0,8.1,221,83.27,74.33,0.94,0.11,1026,1.3,275,2.6
15,11.9,0.87,0.1,0,7.7,413,75.31,62.61,0.94,0.11,1026,1.6,276,2.9
16,12.9,0.9,0.11,7,7.3,547,68.89,50.8,0.94,0.11,1026,1.7,278,3.1
17,14.2,0.89,0.113,0,7.1,738,62.3,39.28,0.94,0.11,1026,1.8,280,3.3
18,15.6,0.79,0.118,8,7.1,680,56.92,28.77,0.93,0.11,1026,1.9,277,3.2
19,16.4,0.83,0.113,4,7.2,666,54.47,21.18,0.93,0.11,1026,2.0,269,3.0
20,16.8,0.87,0.111,0,7.5,904,54.32,20.29,0.93,0.11,1025,2.0,265,3.2
21,16.7,0.86,0.111,0,7.9,920,56.05,26.78,0.93,0.11,1025,1.9,269,3.7
22,16.4,0.83,0.11,0,8.1,812,58.12,36.88,0.93,0.11,1025,1.8,274,3.9
23,15.8,0.75,0.107,0,8.1,656,60.35,48.26,0.92,0.11,1024,1.7,278,4.0
0,15.1,0.69,0.105,0,8.1,466,63.11,60.03,0.92,0.11,1024,1.7,283,4.0
1,14.1,0.67,0.1,0,8.2,262,67.82,71.78,0.92,0.11,1024,1.6,287,3.8
2,12.7,0.67,0.093,0,8.6,76,76.37,83.18,0.92,0.11,1024,1.6,288,3.4
3,11.8,0.69,0.095,0,9.2,0,84.34,94.21,0.92,0.11,1024,1.6,289,2.9
4,11.3,0.69,0.101,0,9.5,0,88.9,104.2,0.92,0.11,1025,1.6,292,2.8
5,10.9,0.68,0.101,0,9.7,0,92.22,112.78,0.92,0.11,1024,1.7,293,2.5
6,10.6,0.68,0.1,0,9.8,0,94.8,119.3,0.92,0.11,1024,1.8,293,2.3
7,10.3,0.69,0.102,0,9.9,0,97.33,123.03,0.92,0.11,1024,1.8,292,2.2
8,10.1,0.69,0.106,0,10.0,0,99.27,123.4,0.92,0.11,1023,1.8,293,2.2
9,9.9,0.68,0.109,0,9.9,0,100.0,120.33,0.92,0.11,1023,1.9,295,2.1
10,9.8,0.67,0.106,0,9.8,0,100.0,114.33,0.92,0.11,1023,2.0,299,2.1
11,9.7,0.68,0.099,0,9.7,0,100.0,106.12,0.92,0.11,1023,2.1,304,2.1
12,10.0,0.7,0.096,0,10.0,0,100.0,96.38,0.92,0.11,1023,2.3,309,2.1
13,11.2,0.72,0.093,0,10.1,46,92.85,85.45,0.93,0.11,1023,2.5,313,2.1
14,13.3,0.75,0.089,0,10.3,216,81.88,74.18,0.93,0.11,1022,2.6,317,2.1
15,15.7,0.78,0.087,0,10.5,416,71.31,62.47,0.93,0.11,1022,2.7,325,2.0
16,17.9,0.78,0.083,0,10.3,609,61.17,50.66,0.92,0.11,1022,2.7,328,1.8
17,19.7,0.78,0.081,0,10.3,773,54.68,39.13,0.92,0.11,1022,2.7,317,1.6
18,21.0,0.81,0.069,0,10.4,894,50.79,28.59,0.92,0.11,1021,2.8,297,1.7
19,21.6,0.81,0.07,0,10.8,958,50.26,20.95,0.92,0.11,1021,2.9,283,2.2
20,21.7,0.79,0.07,0,11.3,962,51.5,20.05,0.92,0.11,1021,2.9,279,2.7
21,21.4,0.72,0.09,0,11.6,905,53.67,26.59,0.93,0.11,1021,2.9,278,3.1
22,20.9,0.68,0.097,0,11.8,795,56.05,36.73,0.93,0.11,1020,2.9,280,3.4
23,20.1,0.65,0.103,0,11.9,639,59.4,48.12,0.93,0.11,1020,2.9,283,3.6
0,19.0,0.65,0.109,0,12.0,452,63.68,59.9,0.93,0.11,1019,2.9,287,3.6
1,17.7,0.67,0.114,0,11.9,252,68.99,71.64,0.93,0.11,1019,2.9,290,3.4
2,16.0,0.68,0.114,0,12.0,73,76.99,83.04,0.93,0.11,1019,2.9,291,3.0
3,14.8,0.69,0.109,0,12.1,0,83.76,94.05,0.93,0.11,1019,2.9,292,2.7
4,14.1,0.7,0.103,0,12.1,0,87.89,104.02,0.93,0.11,1020,2.8,295,2.6
5,13.6,0.72,0.101,0,12.1,0,90.53,112.57,0.93,0.11,1020,2.7,297,2.5
6,13.1,0.75,0.1,0,11.9,0,92.38,119.08,0.92,0.11,1019,2.6,299,2.5
7,12.7,0.77,0.098,0,11.7,0,93.42,122.79,0.92,0.11,1019,2.5,302,2.6
8,12.4,0.79,0.098,0,11.5,0,94.03,123.15,0.92,0.11,1019,2.4,304,2.6
9,12.1,0.8,0.098,0,11.3,0,95.05,120.1,0.92,0.11,1019,2.3,306,2.6
10,11.7,0.8,0.096,0,11.2,0,96.68,114.12,0.92,0.11,1019,2.3,307,2.5
11,11.4,0.81,0.095,0,11.0,0,97.54,105.93,0.92,0.11,1019,2.2,309,2.3
12,11.4,0.81,0.095,0,10.9,0,96.47,96.21,0.92,0.11,1019,2.2,311,2.2
13,12.4,0.82,0.094,0,10.8,48,89.76,85.3,0.92,0.11,1019,2.1,312,2.2
14,14.1,0.82,0.094,0,10.9,221,80.81,74.04,0.91,0.11,1019,2.1,310,1.9
15,16.6,0.83,0.094,0,11.3,425,70.74,62.34,0.91,0.11,1019,2.0,313,1.6
16,19.5,0.83,0.093,0,11.4,620,59.48,50.53,0.91,0.11,1019,2.0,325,1.4
17,22.0,0.83,0.093,0,11.1,785,50.03,38.98,0.91,0.11,1018,2.0,331,1.2
18,23.9,0.81,0.095,0,10.4,906,42.67,28.41,0.91,0.11,1018,2.0,321,1.2
19,24.9,0.8,0.095,0,10.1,973,39.16,20.73,0.91,0.11,1017,2.0,306,1.5
20,25.2,0.8,0.094,0,9.9,977,37.97,19.82,0.91,0.11,1017,1.9,296,1.9
21,25.2,0.67,0.115,0,9.8,921,37.84,26.4,0.91,0.11,1016,1.9,292,2.4
22,24.7,0.67,0.112,0,9.8,813,38.84,36.57,0.92,0.11,1015,1.9,290,2.7
23,23.9,0.66,0.108,0,9.8,657,40.92,47.99,0.92,0.11,1015,1.9,289,2.9
0,22.5,0.66,0.105,0,10.1,468,45.46,59.77,0.92,0.11,1015,1.9,287,2.9
1,20.1,0.65,0.102,0,10.8,265,55.2,71.51,0.92,0.11,1014,1.8,283,2.8
2,17.2,0.65,0.099,0,12.0,80,71.68,82.89,0.92,0.11,1014,1.8,279,2.7
3,15.1,0.66,0.096,0,12.2,0,82.66,93.89,0.92,0.11,1014,1.8,279,2.6
4,14.1,0.67,0.096,0,12.1,0,87.79,103.84,0.92,0.11,1014,1.9,280,2.4
5,13.6,0.68,0.096,0,12.0,0,90.06,112.37,0.92,0.11,1014,1.9,280,2.4
6,13.2,0.7,0.098,0,11.8,0,91.25,118.85,0.92,0.11,1014,2.0,282,2.4
7,13.0,0.72,0.1,0,11.6,0,91.09,122.55,0.93,0.11,1014,2.1,285,2.5
8,12.9,0.75,0.107,0,11.4,0,90.59,122.92,0.93,0.11,1013,2.1,288,2.4
9,12.8,0.77,0.109,0,11.4,0,91.23,119.88,0.93,0.11,1013,2.1,290,2.2
10,12.5,0.77,0.108,0,11.4,0,93.11,113.91,0.93,0.11,1013,2.1,290,2.0
11,12.3,0.78,0.105,0,11.4,0,94.27,105.75,0.93,0.11,1012,2.1,288,1.9
12,12.2,0.8,0.101,0,11.3,0,94.5,96.05,0.92,0.11,1013,2.2,284,2.1
13,12.9,0.8,0.097,0,11.3,50,90.18,85.16,0.92,0.11,1013,2.2,282,2.6
14,14.3,0.79,0.094,0,11.6,223,83.64,73.91,0.92,0.11,1013,2.2,282,3.1
15,16.1,0.78,0.09,0,12.2,426,77.63,62.21,0.92,0.11,1014,2.2,285,3.3
16,17.9,0.78,0.085,0,12.6,621,71.01,50.4,0.92,0.11,1014,2.2,284,3.5
17,19.3,0.79,0.08,0,12.6,786,65.24,38.84,0.92,0.11,1014,2.2,282,3.8
18,20.3,0.76,0.083,0,12.7,907,61.53,28.24,0.92,0.11,1015,2.1,281,4.1
19,20.8,0.72,0.089,0,12.7,976,59.64,20.51,0.93,0.11,1015,2.0,282,4.3
20,20.8,0.7,0.095,8,12.2,921,57.83,19.59,0.93,0.11,1015,1.8,283,4.4
21,20.4,0.56,0.136,8,11.4,861,56.22,26.22,0.93,0.11,1014,1.8,283,4.5
22,19.6,0.53,0.159,7,10.7,731,56.27,36.42,0.93,0.11,1014,1.8,284,4.5
23,18.5,0.51,0.179,0,10.0,642,57.84,47.85,0.93,0.11,1014,1.9,283,4.4
0,17.0,0.54,0.197,0,9.7,408,62.32,59.63,0.93,0.11,1014,2.0,282,4.2
1,15.4,0.58,0.199,8,10.2,208,71.09,71.37,0.93,0.11,1015,2.0,279,3.9
2,14.0,0.6,0.182,7,11.0,49,81.92,82.75,0.93,0.11,1015,2.0,276,3.7
3,13.1,0.61,0.148,8,11.3,0,88.92,93.73,0.93,0.11,1015,1.9,273,3.3
4,12.5,0.64,0.126,0,11.3,0,92.55,103.66,0.93,0.11,1016,1.8,272,3.2
5,12.2,0.66,0.113,0,11.3,0,94.23,112.17,0.92,0.11,1016,1.7,272,3.2
6,12.0,0.64,0.103,0,11.3,0,95.57,118.64,0.92,0.11,1016,1.6,274,3.3
7,11.9,0.62,0.098,0,11.3,0,96.42,122.32,0.92,0.11,1016,1.5,275,3.3
8,11.7,0.58,0.098,0,11.3,0,97.66,122.69,0.92,0.11,1016,1.2,276,3.2
9,11.4,0.53,0.1,0,11.2,0,98.97,119.66,0.92,0.11,1016,1.0,275,3.2
10,11.2,0.5,0.103,0,11.0,0,99.0,113.71,0.92,0.11,1016,0.9,273,3.2
11,11.0,0.49,0.105,0,10.9,0,99.05,105.57,0.92,0.11,1016,0.9,273,3.2
12,11.1,0.54,0.114,0,10.7,0,97.44,95.89,0.93,0.11,1016,1.0,274,3.2
13,12.0,0.57,0.12,0,10.7,52,91.58,85.02,0.93,0.11,1016,1.1,276,3.5
14,13.4,0.58,0.124,0,10.7,227,83.89,73.78,0.94,0.11,1017,1.2,283,3.9
15,14.9,0.58,0.133,0,10.7,432,76.0,62.08,0.93,0.11,1017,1.3,287,3.8
16,16.3,0.54,0.128,0,10.6,629,68.92,50.27,0.93,0.11,1017,1.3,286,3.7
17,17.5,0.53,0.123,0,10.4,802,63.04,38.7,0.93,0.11,1017,1.2,283,3.8
18,18.4,0.65,0.099,0,10.1,929,58.63,28.08,0.93,0.11,1017,1.2,280,3.9
19,18.9,0.64,0.099,0,9.9,986,55.78,20.29,0.93,0.11,1017,1.2,279,4.2
20,19.2,0.6,0.103,0,9.5,974,53.44,19.36,0.93,0.11,1017,1.2,279,4.3
21,18.9,0.54,0.128,0,9.0,942,52.75,26.04,0.94,0.11,1016,1.2,279,4.4
22,17.6,0.6,0.127,0,8.6,831,55.37,36.28,0.94,0.11,1016,1.2,281,4.6
23,16.3,0.6,0.124,0,8.5,668,59.81,47.72,0.94,0.11,1016,1.2,283,4.5
0,15.5,0.57,0.114,8,8.8,473,64.16,59.5,0.94,0.11,1016,1.2,284,4.3
1,14.6,0.58,0.114,0,9.1,273,69.62,71.24,0.94,0.11,1015,1.3,281,4.2
2,13.3,0.54,0.111,0,9.9,84,79.7,82.6,0.93,0.11,1015,1.3,278,4.0
3,12.1,0.47,0.109,0,10.3,0,88.69,93.57,0.93,0.11,1016,1.2,278,3.8
4,11.5,0.44,0.112,0,10.3,0,92.3,103.48,0.94,0.11,1016,1.2,280,3.8
5,11.1,0.41,0.118,0,10.2,0,94.17,111.98,0.94,0.11,1016,1.2,282,3.8
6,10.8,0.4,0.127,0,10.0,0,94.98,118.42,0.94,0.11,1015,1.1,283,3.6
7,10.4,0.38,0.133,0,9.9,0,96.56,122.1,0.94,0.11,1015,1.1,284,3.3
8,10.1,0.38,0.143,0,9.8,0,97.72,122.46,0.93,0.11,1015,1.1,284,3.1
9,9.9,0.39,0.158,0,9.7,0,98.6,119.44,0.93,0.11,1015,1.1,285,2.9
10,9.7,0.38,0.167,0,9.6,0,99.27,113.52,0.93,0.11,1015,1.1,285,2.7
11,9.6,0.38,0.168,0,9.5,0,99.26,105.4,0.93,0.11,1015,1.1,288,2.6
12,9.7,0.39,0.17,0,9.3,0,97.45,95.74,0.93,0.11,1015,1.1,294,2.6
13,10.6,0.39,0.17,0,9.3,49,91.39,84.89,0.93,0.11,1016,1.1,300,2.7
14,12.4,0.4,0.162,0,9.3,223,81.6,73.65,0.93,0.11,1016,1.2,306,2.6
15,15.0,0.43,0.15,0,9.7,429,70.49,61.96,0.92,0.11,1017,1.2,315,2.3
16,17.7,0.44,0.141,0,9.7,627,59.64,50.15,0.92,0.11,1017,1.2,318,2.0
17,20.0,0.43,0.141,0,9.9,795,52.3,38.57,0.92,0.11,1017,1.2,309,2.0
18,21.3,0.42,0.134,0,9.9,918,48.06,27.92,0.92,0.11,1017,1.2,296,2.4
19,21.8,0.39,0.14,0,9.7,986,46.02,20.09,0.92,0.11,1017,1.1,288,3.0
20,21.9,0.36,0.143,0,9.4,992,44.97,19.14,0.92,0.11,1017,1.1,285,3.3
21,21.9,0.34,0.145,0,9.0,940,43.78,25.86,0.92,0.11,1016,1.0,283,3.6
22,21.4,0.33,0.146,0,8.5,832,43.66,36.13,0.92,0.11,1016,0.9,284,4.0
23,20.7,0.33,0.142,0,8.1,677,44.25,47.59,0.92,0.11,1016,0.8,285,4.2
0,19.6,0.32,0.138,0,7.8,484,46.31,59.38,0.93,0.11,1015,0.7,286,4.2
1,17.6,0.33,0.139,0,7.9,275,52.82,71.1,0.93,0.11,1015,0.8,285,4.2
2,15.1,0.35,0.145,0,8.8,84,65.98,82.46,0.93,0.11,1016,0.8,283,4.0
3,13.3,0.37,0.153,0,9.6,0,78.34,93.42,0.93,0.11,1016,0.9,284,3.8
4,12.6,0.38,0.157,8,9.9,0,83.68,103.31,0.93,0.11,1016,0.9,291,3.7
5,12.5,0.41,0.159,0,10.0,0,84.88,111.79,0.93,0.11,1016,1.0,297,3.6
6,12.4,0.44,0.156,0,10.1,0,85.92,118.21,0.93,0.11,1016,1.0,302,3.5
7,12.2,0.47,0.146,0,10.2,0,87.49,121.88,0.93,0.11,1016,1.1,307,3.3
8,12.0,0.48,0.132,0,10.2,0,88.57,122.24,0.93,0.11,1016,1.2,310,3.0
9,11.4,0.48,0.125,0,10.1,0,91.54,119.24,0.93,0.11,1016,1.2,309,2.8
10,10.8,0.46,0.124,0,9.9,0,94.38,113.33,0.93,0.11,1016,1.2,311,2.5
11,10.4,0.48,0.118,0,9.7,0,95.19,105.23,0.92,0.11,1016,1.2,319,2.2
12,10.5,0.52,0.115,0,9.3,0,92.14,95.59,0.92,0.11,1017,1.3,322,1.9
13,11.6,0.52,0.109,0,9.2,55,85.2,84.76,0.92,0.11,1017,1.3,317,1.9
14,13.3,0.5,0.106,0,9.1,232,75.62,73.53,0.92,0.11,1018,1.3,303,1.8
15,15.6,0.48,0.105,0,9.3,438,66.31,61.85,0.92,0.11,1018,1.3,302,1.7
16,18.8,0.45,0.106,0,9.1,634,53.15,50.04,0.91,0.11,1018,1.3,318,1.7
17,21.9,0.43,0.11,0,8.3,790,41.74,38.45,0.91,0.11,1018,1.3,328,1.8
18,24.3,0.44,0.105,0,7.6,920,34.31,27.76,0.91,0.11,1018,1.4,326,2.0
19,26.2,0.47,0.107,0,6.6,983,28.69,19.89,0.92,0.11,1017,1.6,323,2.4
20,27.4,0.48,0.106,0,6.0,982,25.68,18.93,0.92,0.11,1016,1.8,316,2.6
21,27.8,0.54,0.134,0,6.9,920,26.63,25.69,0.92,0.11,1015,2.0,308,3.0
22,27.3,0.5,0.134,0,8.6,807,30.82,35.99,0.93,0.11,1015,2.2,302,3.4
23,26.3,0.43,0.13,0,10.3,650,36.58,47.46,0.93,0.11,1014,2.3,300,3.7
0,24.7,0.37,0.121,0,11.4,465,43.22,59.25,0.93,0.11,1014,2.4,299,3.8
1,22.2,0.35,0.111,0,12.2,267,53.1,70.97,0.93,0.11,1014,2.4,296,3.7
2,19.4,0.36,0.103,0,12.9,85,66.13,82.33,0.93,0.11,1014,2.3,297,3.5
