Hour,Temperature,Alpha,AOD,Cloud Type,Dew Point,GHI,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
22,21.1,1.23,0.05,0,11.1,538,52.72,59.0,0.9,0.12,1015,0.9,139,0.5
23,20.3,1.24,0.052,0,11.3,386,56.35,67.13,0.9,0.12,1014,0.9,264,0.7
0,17.8,1.26,0.051,0,12.1,195,69.39,76.9,0.89,0.12,1014,0.9,269,1.2
1,15.2,1.28,0.05,8,10.3,23,72.65,87.56,0.89,0.12,1014,0.9,278,1.6
2,13.6,1.28,0.053,8,10.0,0,79.02,99.3,0.9,0.12,1014,0.9,283,1.7
3,12.6,1.28,0.055,8,10.1,0,84.68,111.07,0.9,0.12,1015,0.9,283,1.8
4,11.9,1.28,0.055,8,10.1,0,88.53,122.86,0.9,0.12,1015,0.9,282,1.9
5,11.2,1.28,0.054,8,9.9,0,91.63,134.27,0.91,0.12,1015,0.8,280,1.9
6,10.7,1.27,0.052,7,9.7,0,93.72,144.62,0.91,0.12,1015,0.8,281,2.0
7,10.3,1.26,0.051,7,9.7,0,95.88,152.44,0.91,0.12,1014,0.8,283,2.2
8,9.9,1.24,0.051,7,9.7,0,98.85,155.06,0.92,0.12,1014,0.8,285,2.4
9,9.3,1.2,0.053,3,9.3,0,100.0,150.99,0.92,0.12,1014,0.8,285,2.4
10,8.8,1.19,0.052,3,8.8,0,100.0,142.38,0.92,0.12,1014,0.8,284,2.3
11,8.5,1.17,0.05,3,8.5,0,100.0,131.69,0.92,0.12,1014,0.8,280,2.2
12,8.2,1.15,0.05,3,8.2,0,100.0,120.14,0.92,0.12,1013,0.8,277,2.3
13,8.1,1.12,0.05,3,8.1,0,100.0,108.31,0.92,0.12,1013,0.8,275,2.3
14,8.7,1.1,0.049,4,8.7,0,100.0,96.56,0.92,0.12,1013,0.9,274,2.6
15,9.9,1.07,0.05,8,8.8,29,93.02,85.01,0.93,0.12,1013,1.0,276,3.2
16,11.2,1.05,0.05,8,8.8,96,85.27,74.42,0.93,0.12,1013,1.1,278,3.7
17,12.4,1.05,0.049,0,8.7,247,78.02,64.91,0.94,0.12,1013,1.2,279,3.9
18,13.4,0.85,0.058,3,8.7,153,73.01,57.21,0.94,0.12,1013,1.4,279,4.1
19,14.0,0.83,0.054,3,8.8,169,70.71,52.2,0.94,0.12,1012,1.5,279,4.4
20,14.2,0.78,0.053,3,9.2,342,72.03,50.7,0.94,0.12,1011,1.6,279,4.7
21,14.0,0.83,0.044,3,9.7,319,75.52,53.02,0.94,0.12,1010,1.6,279,5.0
22,13.4,0.84,0.042,3,9.9,291,79.56,58.71,0.94,0.12,1010,1.6,280,5.2
23,12.2,0.8,0.041,3,9.7,227,84.74,66.87,0.95,0.12,1009,1.7,282,5.2
0,11.0,0.73,0.042,7,9.3,132,89.19,76.67,0.95,0.12,1009,1.7,283,5.0
1,10.4,0.69,0.04,8,9.1,18,91.66,87.36,0.95,0.12,1009,1.6,284,4.7
2,10.2,0.66,0.038,8,9.1,0,92.86,99.1,0.95,0.12,1009,1.3,288,4.7
3,10.1,0.63,0.042,8,8.9,0,92.23,110.88,0.95,0.12,1009,1.0,294,4.9
4,9.7,0.57,0.039,8,8.1,0,89.84,122.66,0.95,0.12,1009,0.8,299,4.8
5,9.2,0.57,0.033,3,7.2,0,87.6,134.05,0.93,0.12,1009,0.7,304,4.4
6,8.5,0.62,0.029,0,6.7,0,88.66,144.36,0.93,0.12,1009,0.7,308,4.1
7,7.9,0.67,0.028,0,6.5,0,90.62,152.13,0.92,0.12,1009,0.6,308,3.9
8,7.5,0.71,0.027,0,6.4,0,92.51,154.71,0.92,0.12,1009,0.6,308,4.0
9,7.2,0.74,0.026,0,6.2,0,93.32,150.68,0.92,0.12,1009,0.7,309,4.1
10,6.8,0.76,0.026,0,5.9,0,94.11,142.12,0.91,0.12,1008,0.7,312,3.9
11,6.4,0.8,0.025,0,5.7,0,95.42,131.46,0.91,0.12,1008,0.7,316,3.8
12,6.1,0.84,0.025,0,5.6,0,96.62,119.93,0.91,0.12,1008,0.7,319,3.6
13,5.9,0.91,0.025,0,5.4,0,96.81,108.1,0.91,0.12,1008,0.7,321,3.4
14,6.4,0.99,0.024,0,5.1,0,91.69,96.34,0.9,0.12,1009,0.8,322,3.5
15,8.0,1.07,0.024,0,5.1,62,82.13,84.78,0.89,0.12,1009,0.8,324,4.0
16,9.9,1.14,0.023,0,4.8,259,70.51,74.17,0.89,0.12,1009,0.7,331,4.8
17,11.5,1.16,0.022,0,3.7,442,58.78,64.63,0.89,0.12,1009,0.7,340,5.2
18,12.6,0.96,0.026,0,3.1,588,52.29,56.9,0.9,0.12,1009,0.7,344,5.1
19,13.3,0.98,0.025,0,2.5,677,48.07,51.86,0.9,0.12,1008,0.7,345,5.0
20,13.7,1.02,0.023,0,2.3,700,46.18,50.35,0.9,0.12,1007,0.7,346,5.0
21,14.0,0.9,0.028,0,2.4,661,45.65,52.7,0.91,0.12,1007,0.7,346,4.8
22,14.0,0.92,0.027,0,2.8,558,46.71,58.41,0.91,0.12,1006,0.8,345,4.5
23,13.5,0.97,0.026,0,3.4,403,50.33,66.61,0.91,0.12,1006,0.8,340,4.0
0,12.0,1.01,0.026,0,4.6,214,60.68,76.44,0.91,0.12,1007,0.8,334,3.5
1,10.4,1.05,0.028,0,5.5,32,71.77,87.16,0.91,0.12,1007,0.8,331,3.3
2,9.7,1.07,0.03,0,5.9,0,77.06,98.9,0.91,0.12,1007,0.8,332,3.3
3,9.3,1.08,0.031,0,6.1,0,80.25,110.69,0.9,0.12,1008,0.8,335,3.2
4,8.8,1.09,0.03,0,6.1,0,83.01,122.46,0.9,0.12,1008,0.8,337,3.0
5,8.2,1.09,0.029,0,6.0,0,85.99,133.83,0.9,0.12,1009,0.8,338,2.8
6,7.7,1.09,0.027,0,5.8,0,87.98,144.11,0.9,0.12,1009,0.7,337,2.8
7,7.5,1.1,0.025,0,5.7,0,88.12,151.82,0.89,0.12,1009,0.7,337,3.0
8,7.4,1.11,0.025,0,5.4,0,87.16,154.37,0.89,0.12,1009,0.7,338,3.1
9,7.2,1.12,0.025,0,5.1,0,86.33,150.37,0.89,0.12,1009,0.8,339,3.1
10,7.0,1.12,0.024,0,4.7,0,85.27,141.86,0.89,0.12,1009,0.8,337,3.0
11,6.9,1.13,0.024,0,4.5,0,84.57,131.23,0.89,0.12,1009,0.8,333,2.9
12,6.7,1.13,0.023,0,4.5,0,85.85,119.71,0.9,0.12,1009,0.9,331,2.8
13,6.6,1.12,0.023,0,4.6,0,87.22,107.89,0.9,0.12,1010,1.0,329,2.6
14,7.3,1.13,0.024,0,4.7,0,83.52,96.12,0.9,0.12,1010,1.0,327,2.4
15,9.5,1.15,0.025,0,5.7,64,76.92,84.55,0.9,0.12,1011,1.0,324,2.3
16,12.1,1.16,0.027,0,6.3,260,67.52,73.91,0.89,0.12,1011,1.0,327,2.5
17,14.0,1.17,0.027,0,6.2,440,59.16,64.35,0.89,0.12,1011,1.1,337,2.9
18,15.4,1.07,0.029,0,6.3,582,54.75,56.59,0.9,0.12,1011,1.1,342,3.0
19,16.5,1.09,0.028,0,6.9,668,53.18,51.52,0.9,0.12,1010,1.2,342,3.0
20,17.2,1.11,0.028,0,7.6,693,53.34,50.01,0.9,0.12,1010,1.2,341,3.3
21,17.6,0.96,0.034,0,8.2,654,53.95,52.37,0.91,0.12,1010,1.1,340,3.6
22,17.5,0.93,0.034,0,8.6,555,55.9,58.12,0.91,0.12,1010,1.1,340,3.5
23,16.7,0.91,0.031,0,9.2,403,61.4,66.35,0.9,0.12,1010,1.0,341,3.2
0,15.0,0.93,0.029,0,9.8,217,71.17,76.21,0.89,0.12,1010,1.0,343,2.9
1,13.3,0.97,0.027,0,9.3,38,76.65,86.96,0.89,0.12,1011,0.9,348,2.8
2,12.7,1.02,0.026,0,8.6,0,75.89,98.71,0.89,0.12,1012,0.9,355,3.0
3,12.4,1.05,0.025,0,7.9,0,74.18,110.5,0.88,0.12,1013,0.8,183,3.2
4,11.7,1.08,0.024,0,7.6,0,76.0,122.26,0.88,0.12,1013,0.7,9,3.0
5,10.8,1.08,0.023,0,7.3,0,79.16,133.61,0.88,0.12,1014,0.6,12,2.8
6,9.9,1.1,0.021,0,6.9,0,81.88,143.85,0.87,0.12,1014,0.5,13,2.7
7,9.2,1.13,0.021,0,6.5,0,83.46,151.5,0.87,0.12,1015,0.5,12,2.7
8,8.7,1.15,0.02,0,6.2,0,84.08,154.02,0.87,0.12,1015,0.5,12,2.8
9,8.2,1.17,0.02,0,5.7,0,84.32,150.05,0.87,0.12,1015,0.5,14,2.8
10,7.6,1.2,0.02,0,5.3,0,85.15,141.59,0.87,0.12,1015,0.5,15,2.7
11,7.1,1.22,0.021,0,4.9,0,85.85,130.99,0.87,0.12,1015,0.5,17,2.5
12,6.6,1.25,0.021,0,4.6,0,87.17,119.48,0.87,0.12,1016,0.5,22,2.3
13,6.3,1.27,0.023,0,4.4,0,87.54,107.67,0.87,0.12,1016,0.6,30,2.2
14,7.0,1.3,0.025,0,4.2,0,82.28,95.9,0.87,0.12,1017,0.6,37,2.1
15,9.0,1.35,0.028,0,5.0,70,75.86,84.31,0.87,0.12,1018,0.6,42,2.4
16,11.3,1.38,0.031,0,5.3,271,66.47,73.65,0.87,0.12,1019,0.6,45,2.8
17,13.4,1.42,0.035,0,5.7,454,59.48,64.06,0.87,0.12,1019,0.7,49,2.5
18,15.2,1.53,0.034,0,6.2,597,54.97,56.26,0.87,0.12,1019,0.7,54,1.9
19,16.4,1.56,0.038,0,6.5,684,51.8,51.17,0.87,0.12,1019,0.8,52,1.5
20,17.1,1.59,0.041,0,6.3,707,48.85,49.66,0.86,0.12,1018,0.8,46,1.3
21,17.5,1.69,0.042,0,6.0,665,46.9,52.04,0.86,0.12,1018,0.8,38,1.1
22,17.5,1.68,0.046,0,5.9,562,46.41,57.82,0.87,0.12,1018,0.9,27,0.8
23,16.9,1.66,0.049,0,6.2,406,49.28,66.09,0.86,0.12,1017,0.9,183,0.7
0,15.3,1.65,0.051,0,8.0,217,61.81,75.98,0.86,0.12,1017,0.9,335,0.8
1,13.5,1.64,0.052,0,7.1,36,65.34,86.76,0.86,0.12,1018,0.9,321,1.1
2,12.5,1.62,0.053,0,6.9,0,68.78,98.51,0.86,0.12,1018,0.9,321,1.3
3,12.0,1.61,0.054,0,6.9,0,71.18,110.3,0.86,0.12,1018,0.9,327,1.3
4,11.8,1.59,0.055,0,6.7,0,71.12,122.06,0.86,0.12,1019,0.9,333,1.2
5,11.5,1.57,0.056,0,6.6,0,72.03,133.39,0.86,0.12,1019,0.9,338,1.1
6,11.2,1.56,0.058,0,6.5,0,72.9,143.59,0.86,0.12,1019,0.9,340,1.0
7,10.9,1.56,0.059,0,6.3,0,73.07,151.18,0.86,0.12,1019,0.9,343,1.0
8,10.4,1.56,0.059,0,6.1,0,74.78,153.67,0.86,0.12,1019,0.9,349,1.0
9,9.7,1.56,0.061,5,5.9,0,77.23,149.73,0.86,0.12,1019,1.0,180,1.1
10,9.0,1.56,0.064,5,5.7,0,79.74,141.31,0.86,0.12,1018,1.0,12,1.2
11,8.5,1.56,0.067,5,5.5,0,81.15,130.75,0.86,0.12,1018,1.0,26,1.3
12,8.0,1.56,0.069,0,5.1,0,81.97,119.26,0.86,0.12,1018,1.1,40,1.4
13,7.5,1.57,0.07,0,4.7,0,82.25,107.44,0.86,0.12,1018,1.1,51,1.5
14,7.7,1.58,0.07,8,4.3,0,78.93,95.66,0.86,0.12,1018,1.1,57,1.4
15,9.0,1.58,0.071,8,5.1,38,76.31,84.07,0.86,0.12,1019,1.1,56,1.5
16,11.0,1.58,0.072,0,5.2,260,67.51,73.38,0.86,0.12,1019,1.1,52,1.5
17,13.2,1.58,0.073,0,5.9,443,61.33,63.76,0.86,0.12,1019,1.1,56,1.2
18,15.3,1.64,0.058,0,6.4,587,55.39,55.94,0.87,0.12,1019,1.1,68,1.0
19,16.6,1.64,0.06,0,6.1,674,49.74,50.83,0.87,0.12,1018,1.1,78,0.9
20,17.3,1.64,0.062,0,5.9,697,47.08,49.31,0.88,0.12,1017,1.1,76,0.8
21,17.6,1.53,0.071,0,5.9,649,46.34,51.7,0.88,0.12,1017,1.2,64,0.6
22,17.6,1.52,0.073,0,6.2,553,47.14,57.52,0.88,0.12,1016,1.2,40,0.5
23,17.2,1.52,0.074,0,6.8,401,50.33,65.83,0.88,0.12,1015,1.1,174,0.5
0,15.7,1.52,0.075,0,8.3,215,61.58,75.75,0.88,0.12,1015,1.1,311,0.8
1,13.8,1.52,0.075,0,7.3,38,64.79,86.56,0.87,0.12,1015,1.1,300,1.3
2,12.5,1.52,0.077,0,7.2,0,70.2,98.31,0.87,0.12,1015,1.1,305,1.5
3,11.9,1.51,0.078,0,7.2,0,73.12,110.11,0.87,0.12,1016,1.1,310,1.6
4,11.6,1.5,0.079,0,7.0,0,73.53,121.86,0.87,0.12,1016,1.1,317,1.5
5,11.5,1.49,0.08,0,6.8,0,72.88,133.17,0.87,0.12,1016,1.1,330,1.4
6,11.3,1.49,0.08,0,6.7,0,73.24,143.33,0.87,0.12,1015,1.1,170,1.2
7,10.9,1.48,0.081,0,6.6,0,74.6,150.86,0.87,0.12,1015,1.0,17,1.2
8,10.4,1.47,0.082,0,6.4,0,76.28,153.31,0.87,0.12,1015,1.0,38,1.2
9,9.8,1.46,0.082,0,6.2,0,78.29,149.4,0.87,0.12,1014,1.0,46,1.4
10,9.1,1.44,0.081,0,6.0,0,80.7,141.03,0.87,0.12,1014,0.9,46,1.5
11,8.2,1.42,0.079,0,5.7,0,84.21,130.5,0.87,0.12,1014,0.9,45,1.7
12,7.4,1.4,0.077,0,5.4,0,87.33,119.02,0.87,0.12,1014,0.9,45,2.0
13,6.7,1.37,0.075,0,5.2,0,90.2,107.21,0.87,0.12,1014,0.9,45,2.2
14,7.2,1.33,0.073,0,5.0,0,86.12,95.43,0.87,0.12,1014,0.9,43,2.2
15,9.1,1.3,0.073,0,5.7,74,79.42,83.83,0.87,0.12,1014,0.9,38,2.3
16,11.3,1.26,0.073,0,6.3,268,71.33,73.11,0.88,0.12,1014,0.9,29,2.3
17,13.6,1.24,0.073,0,7.4,452,66.37,63.47,0.87,0.12,1015,0.9,24,2.0
18,15.6,1.39,0.052,0,8.5,598,62.59,55.61,0.87,0.12,1014,0.9,26,1.7
19,17.1,1.4,0.053,0,8.9,686,58.57,50.47,0.87,0.12,1014,0.9,28,1.5
20,18.2,1.4,0.053,0,9.0,712,54.91,48.95,0.86,0.12,1012,0.9,26,1.3
21,18.9,1.5,0.049,0,8.9,672,52.13,51.37,0.86,0.12,1011,0.9,190,1.0
22,19.2,1.5,0.049,0,8.7,569,50.67,57.22,0.86,0.12,1011,0.9,331,0.9
23,18.4,1.5,0.049,0,8.9,415,53.93,65.57,0.86,0.12,1010,0.9,298,1.1
0,15.8,1.49,0.05,0,10.5,226,70.9,75.52,0.86,0.12,1010,0.9,288,1.4
1,13.0,1.48,0.05,0,9.5,43,79.1,86.36,0.86,0.12,1010,0.9,287,1.7
2,11.4,1.46,0.049,0,8.7,0,83.65,98.12,0.86,0.12,1011,0.8,290,2.1
3,10.3,1.42,0.049,0,8.5,0,88.33,109.92,0.87,0.12,1011,0.8,294,2.2
4,9.5,1.37,0.049,0,8.4,0,93.02,121.66,0.87,0.12,1011,0.8,295,2.2
5,8.9,1.32,0.049,0,8.5,0,97.04,132.95,0.88,0.12,1011,0.8,293,2.1
6,8.5,1.27,0.05,0,8.5,0,100.0,143.06,0.89,0.12,1010,0.8,292,2.1
7,8.1,1.24,0.048,0,8.1,0,100.0,150.54,0.89,0.12,1010,0.7,292,2.1
8,7.7,1.22,0.047,0,7.7,0,100.0,152.95,0.89,0.12,1009,0.8,292,2.2
9,7.3,1.2,0.047,7,7.3,0,100.0,149.07,0.9,0.12,1009,0.8,292,2.2
10,7.2,1.17,0.05,7,7.2,0,100.0,140.75,0.91,0.12,1008,0.8,289,2.2
11,7.3,1.15,0.052,7,7.3,0,100.0,130.24,0.92,0.12,1008,0.8,284,2.2
12,7.5,1.12,0.054,4,7.5,0,100.0,118.79,0.93,0.12,1008,0.8,278,2.2
13,7.7,1.09,0.054,5,7.7,0,100.0,106.98,0.93,0.12,1008,0.8,272,2.1
14,8.3,1.07,0.053,5,8.2,0,99.22,95.19,0.94,0.12,1008,0.9,266,2.2
15,9.3,1.04,0.054,8,8.3,19,93.57,83.58,0.94,0.12,1008,1.0,264,2.7
16,10.4,1.01,0.054,8,8.5,152,87.72,72.84,0.95,0.12,1008,1.0,267,3.2
17,11.4,0.97,0.051,8,8.5,292,82.28,63.16,0.95,0.12,1008,1.1,270,3.5
18,12.1,0.93,0.05,7,8.4,419,77.95,55.28,0.95,0.12,1008,1.1,272,3.8
19,12.4,0.9,0.049,7,8.1,410,74.88,50.12,0.95,0.12,1008,1.1,274,4.0
20,12.4,0.87,0.05,7,7.7,460,72.86,48.59,0.95,0.12,1007,1.1,277,4.0
21,12.2,0.78,0.059,7,7.4,525,72.64,51.04,0.95,0.12,1006,1.1,277,4.1
22,11.8,0.71,0.063,7,7.5,434,75.05,56.93,0.95,0.12,1006,1.1,277,4.3
23,11.2,0.63,0.069,7,7.8,318,79.81,65.31,0.95,0.12,1005,1.1,278,4.4
0,10.5,0.57,0.075,7,8.2,167,85.74,75.29,0.95,0.12,1005,1.0,280,4.5
1,9.7,0.54,0.079,8,8.3,33,90.92,86.15,0.94,0.12,1005,0.9,285,4.7
2,9.1,0.51,0.073,0,8.0,0,92.91,97.92,0.94,0.12,1005,0.7,290,5.0
3,8.7,0.51,0.064,0,7.4,0,91.61,109.73,0.94,0.12,1005,0.6,294,5.1
4,8.3,0.53,0.057,0,6.8,0,90.46,121.46,0.94,0.12,1005,0.6,297,5.0
5,7.9,0.57,0.052,0,6.4,0,90.4,132.73,0.94,0.12,1005,0.7,299,4.7
6,7.5,0.62,0.05,0,6.1,0,91.14,142.8,0.93,0.12,1005,0.8,304,4.3
7,7.1,0.65,0.049,0,6.0,0,92.45,150.21,0.93,0.12,1006,0.9,309,3.9
8,6.7,0.69,0.047,0,5.8,0,93.86,152.59,0.93,0.12,1006,0.9,312,3.6
9,6.3,0.73,0.043,0,5.7,0,95.75,148.73,0.93,0.12,1006,0.8,312,3.4
10,5.8,0.76,0.038,0,5.5,0,97.94,140.46,0.92,0.12,1006,0.7,313,3.3
11,5.4,0.8,0.034,0,5.2,0,98.75,129.98,0.91,0.12,1006,0.6,315,3.2
12,5.0,0.86,0.031,0,4.8,0,98.8,118.54,0.91,0.12,1007,0.6,317,3.1
13,4.7,0.92,0.029,0,4.4,0,97.64,106.74,0.91,0.12,1007,0.6,317,3.1
14,5.4,0.98,0.028,0,4.0,0,90.5,94.95,0.91,0.12,1008,0.6,316,3.0
15,7.5,1.01,0.027,0,4.3,87,79.99,83.33,0.91,0.12,1009,0.6,316,3.4
16,9.5,1.05,0.027,0,3.7,289,67.33,72.57,0.91,0.12,1009,0.7,319,3.8
17,11.1,1.08,0.027,0,2.0,472,53.47,62.86,0.91,0.12,1010,0.8,319,4.0
18,12.0,0.94,0.036,0,1.5,612,48.67,54.95,0.92,0.12,1010,0.9,311,4.0
19,12.6,0.95,0.035,0,1.8,697,47.89,49.76,0.92,0.12,1009,1.0,303,4.2
20,12.8,0.93,0.032,0,2.7,719,50.23,48.23,0.93,0.12,1009,1.2,296,4.6
21,12.7,0.82,0.036,0,3.6,676,53.8,50.7,0.94,0.12,1008,1.2,292,5.0
22,12.2,0.7,0.041,0,4.4,572,58.72,56.63,0.95,0.12,1008,1.3,291,5.3
23,11.3,0.59,0.045,0,5.0,417,65.05,65.04,0.96,0.12,1008,1.3,289,5.3
0,9.9,0.51,0.048,0,5.5,229,74.06,75.06,0.96,0.12,1008,1.2,287,4.8
1,8.7,0.46,0.051,2,6.0,38,83.38,85.95,0.96,0.12,1008,1.2,285,4.1
2,8.1,0.43,0.056,0,6.6,0,90.33,97.73,0.96,0.12,1008,1.2,282,3.7
3,8.0,0.4,0.065,4,7.1,0,94.03,109.53,0.97,0.12,1008,1.2,281,3.6
4,8.1,0.41,0.068,4,7.3,0,94.85,121.26,0.96,0.12,1008,1.2,284,3.8
5,8.0,0.48,0.061,0,7.2,0,94.52,132.5,0.95,0.12,1008,1.2,288,3.9
6,7.7,0.57,0.057,3,6.8,0,94.06,142.53,0.95,0.12,1008,1.1,290,3.9
7,7.3,0.58,0.057,3,6.3,0,93.06,149.88,0.95,0.12,1008,1.0,292,3.9
8,6.9,0.56,0.058,3,5.5,0,91.0,152.23,0.95,0.12,1008,1.0,294,3.9
9,6.5,0.55,0.061,0,5.1,0,90.6,148.39,0.95,0.12,1008,1.0,295,3.8
10,6.3,0.56,0.061,0,4.9,0,90.48,140.16,0.95,0.12,1008,0.9,296,3.6
11,6.0,0.56,0.058,0,4.6,0,90.96,129.72,0.95,0.12,1007,0.9,297,3.5
12,5.8,0.57,0.052,0,4.3,0,89.84,118.3,0.94,0.12,1007,0.9,298,3.5
13,5.5,0.6,0.047,0,3.9,0,89.22,106.5,0.94,0.12,1007,0.8,298,3.4
14,6.0,0.6,0.047,0,3.6,0,84.65,94.7,0.95,0.12,1007,0.8,298,3.5
15,7.3,0.57,0.05,0,4.2,88,80.77,83.07,0.95,0.12,1008,0.8,300,4.1
16,8.2,0.55,0.052,0,4.2,286,75.88,72.28,0.95,0.12,1008,0.8,303,4.5
17,8.9,0.54,0.055,0,3.3,470,67.74,62.55,0.96,0.12,1008,0.8,304,4.6
18,9.4,0.53,0.058,0,2.4,614,61.44,54.61,0.96,0.12,1008,0.8,301,4.4
19,9.6,0.52,0.06,0,1.9,702,58.52,49.4,0.96,0.12,1007,0.9,297,4.3
20,9.6,0.51,0.062,0,1.7,627,57.71,47.87,0.96,0.12,1006,0.9,295,4.3
21,9.5,0.46,0.057,0,1.6,666,57.98,50.36,0.96,0.12,1005,0.9,295,4.3
22,9.2,0.46,0.06,0,1.7,449,59.46,56.33,0.96,0.12,1005,0.9,297,4.3
23,8.6,0.48,0.06,0,1.9,407,62.86,64.78,0.96,0.12,1005,0.9,300,4.0
0,7.6,0.53,0.057,0,2.7,165,70.93,74.83,0.95,0.12,1005,0.9,302,3.6
1,6.6,0.6,0.053,8,3.6,18,80.99,85.75,0.94,0.12,1005,0.9,305,3.3
2,6.0,0.67,0.051,8,3.9,0,86.42,97.53,0.94,0.12,1006,0.9,309,3.2
3,5.6,0.77,0.052,0,4.0,0,89.52,109.34,0.93,0.12,1006,0.9,315,2.9
4,5.2,0.9,0.055,0,4.0,0,91.86,121.06,0.93,0.12,1006,0.9,323,2.6
5,4.8,1.04,0.058,0,4.0,0,94.43,132.28,0.92,0.12,1006,0.8,331,2.4
6,4.4,1.14,0.059,0,3.8,0,96.12,142.26,0.91,0.12,1007,0.8,337,2.3
7,3.9,1.16,0.058,0,3.4,0,96.65,149.55,0.91,0.12,1007,0.7,340,2.2
8,3.5,1.12,0.057,0,3.0,0,96.48,151.86,0.92,0.12,1008,0.6,341,2.3
9,3.1,1.08,0.055,0,2.5,0,95.54,148.05,0.91,0.12,1008,0.6,341,2.4
10,2.7,1.06,0.052,0,1.9,0,94.46,139.86,0.91,0.12,1008,0.6,342,2.4
11,2.3,1.07,0.046,0,1.1,0,91.84,129.45,0.9,0.12,1009,0.5,344,2.5
12,2.1,1.12,0.039,0,0.3,0,88.16,118.05,0.89,0.12,1010,0.5,347,2.6
13,1.8,1.18,0.033,0,-0.4,0,85.6,106.25,0.88,0.12,1011,0.5,350,2.6
14,2.7,1.22,0.03,0,-0.9,0,77.24,94.45,0.88,0.12,1012,0.5,351,2.7
15,4.8,1.24,0.029,0,-0.1,101,70.52,82.81,0.88,0.12,1012,0.4,353,3.2
16,6.8,1.26,0.029,0,-0.4,306,59.94,72.0,0.88,0.12,1013,0.4,180,3.7
17,8.5,1.26,0.029,0,-1.1,495,50.78,62.24,0.88,0.12,1013,0.4,6,3.7
18,9.8,1.13,0.034,0,-1.8,642,44.35,54.26,0.89,0.12,1014,0.4,7,3.5
19,10.7,1.15,0.036,0,-2.0,732,41.0,49.03,0.89,0.12,1014,0.4,5,3.4
20,11.2,1.18,0.038,0,-2.2,758,39.21,47.5,0.89,0.12,1013,0.4,181,3.2
21,11.5,1.23,0.038,0,-2.2,716,38.36,50.02,0.89,0.12,1013,0.4,354,3.1
22,11.5,1.23,0.041,0,-2.1,608,38.65,56.03,0.89,0.12,1013,0.5,344,2.9
23,11.0,1.24,0.041,0,-1.8,448,40.99,64.52,0.89,0.12,1014,0.5,330,2.6
0,9.1,1.25,0.041,0,0.2,251,53.62,74.6,0.89,0.12,1014,0.5,314,2.2
1,6.9,1.25,0.04,0,2.2,51,71.85,85.55,0.89,0.12,1015,0.5,303,2.3
2,5.9,1.23,0.039,0,2.2,0,77.24,97.33,0.89,0.12,1015,0.6,302,2.4
3,5.4,1.21,0.037,0,2.7,0,83.03,109.15,0.89,0.12,1016,0.6,304,2.3
4,5.1,1.18,0.034,0,3.0,0,86.21,120.86,0.89,0.12,1016,0.6,306,2.2
5,4.9,1.17,0.032,0,3.2,0,88.46,132.05,0.89,0.12,1017,0.6,308,2.1
6,5.0,1.16,0.03,3,3.2,0,88.25,141.99,0.9,0.12,1017,0.6,312,2.0
7,5.1,1.16,0.03,3,3.3,0,87.85,149.22,0.9,0.12,1017,0.6,322,1.8
8,5.1,1.17,0.03,3,3.2,0,87.49,151.49,0.89,0.12,1017,0.6,341,1.5
9,4.8,1.17,0.03,0,3.1,0,88.48,147.7,0.89,0.12,1017,0.6,188,1.3
10,4.2,1.19,0.032,0,2.8,0,90.67,139.56,0.89,0.12,1017,0.6,35,1.2
11,3.8,1.21,0.033,0,2.5,0,91.43,129.18,0.89,0.12,1017,0.6,55,1.1
12,3.5,1.23,0.035,0,2.3,0,91.99,117.79,0.89,0.12,1017,0.6,67,1.0
13,3.4,1.24,0.037,0,2.2,0,91.9,106.0,0.89,0.12,1017,0.7,63,0.8
14,4.2,1.24,0.038,0,2.2,0,86.53,94.2,0.89,0.12,1018,0.7,196,0.6
15,5.9,1.23,0.038,0,2.7,101,79.89,82.55,0.89,0.12,1019,0.7,334,0.7
16,8.2,1.23,0.04,0,3.0,303,69.88,71.71,0.89,0.12,1020,0.7,310,0.9
17,10.2,1.22,0.039,0,2.7,489,59.78,61.92,0.89,0.12,1020,0.8,278,0.9
18,11.7,1.24,0.037,0,1.9,633,50.95,53.92,0.89,0.12,1020,0.8,246,0.7
19,12.6,1.24,0.036,0,0.9,720,44.77,48.67,0.88,0.12,1019,0.8,218,0.7
20,13.1,1.25,0.036,0,0.9,745,43.22,47.13,0.89,0.12,1019,0.8,223,0.8
21,13.2,1.26,0.038,0,1.3,703,44.4,49.68,0.89,0.12,1018,0.8,246,1.2
22,12.9,1.25,0.04,0,1.5,599,45.79,55.72,0.9,0.12,1018,0.8,260,1.5
23,12.1,1.24,0.043,8,1.4,417,47.85,64.26,0.9,0.12,1017,0.8,268,1.7
0,10.1,1.21,0.046,8,2.8,235,60.69,74.37,0.91,0.12,1017,0.8,274,1.8
1,8.0,1.19,0.05,8,4.3,50,77.51,85.35,0.91,0.12,1017,0.9,280,2.0
2,6.8,1.2,0.049,0,4.3,0,84.13,97.14,0.9,0.12,1018,0.9,287,2.0
3,6.0,1.23,0.048,0,4.3,0,89.15,108.95,0.9,0.12,1018,0.9,293,1.9
4,5.4,1.26,0.047,0,4.5,0,94.2,120.65,0.89,0.12,1018,0.9,297,1.9
5,5.0,1.28,0.045,0,4.8,0,98.3,131.82,0.89,0.12,1018,0.9,300,1.9
